1.00000e+00,2.00000e+00,0.00000e+00,0.00000e+00,2.00100e+03,2.00100e+03,2.00100e+03,2.00100e+03,2.00100e+03,2.00100e+03,2.00100e+03,2.00100e+03,2.00100e+03,2.00100e+03,2.00100e+03,2.00100e+03,2.00200e+03,2.00200e+03,2.00200e+03,2.00200e+03,2.00200e+03,2.00200e+03,2.00200e+03,2.00200e+03,2.00200e+03,2.00200e+03,2.00200e+03,2.00200e+03,2.00300e+03,2.00300e+03,2.00300e+03,2.00300e+03,2.00300e+03,2.00300e+03,2.00300e+03,2.00300e+03,2.00300e+03,2.00300e+03,2.00300e+03,2.00300e+03
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,2.00000e+00,3.00000e+00,4.00000e+00,5.00000e+00,6.00000e+00,7.00000e+00,8.00000e+00,9.00000e+00,1.00000e+01,1.10000e+01,1.20000e+01,1.00000e+00,2.00000e+00,3.00000e+00,4.00000e+00,5.00000e+00,6.00000e+00,7.00000e+00,8.00000e+00,9.00000e+00,1.00000e+01,1.10000e+01,1.20000e+01,1.00000e+00,2.00000e+00,3.00000e+00,4.00000e+00,5.00000e+00,6.00000e+00,7.00000e+00,8.00000e+00,9.00000e+00,1.00000e+01,1.10000e+01,1.20000e+01
8.70000e+01,1.14000e+02,2.50000e+00,-6.55000e+01,0.00000e+00,1.15848e-05,3.14370e-03,1.67380e-04,2.48976e-11,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.20325e-05,1.93655e-07,4.30125e-07,1.14364e-05,0.00000e+00,1.88942e-06,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.21245e-09,9.00196e-06,1.28923e-06,7.35125e-08,0.00000e+00,1.43640e-04,3.40860e-07,3.19173e-05,2.80638e-06,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00
8.90000e+01,1.18000e+02,5.00000e-01,-6.15000e+01,0.00000e+00,0.00000e+00,6.02674e-05,7.41075e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,6.28233e-05,0.00000e+00,2.20568e-04,0.00000e+00,0.00000e+00,3.51194e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,9.48966e-07,0.00000e+00,2.65740e-04,5.35299e-04,3.65530e-04,1.03779e-06,3.00190e-05,0.00000e+00,4.48284e-06,1.33206e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00
9.20000e+01,1.12000e+02,-2.50000e+00,-6.75000e+01,7.49060e-07,0.00000e+00,0.00000e+00,0.00000e+00,3.28406e-08,0.00000e+00,6.59257e-07,3.71005e-04,5.43126e-03,4.82330e-05,0.00000e+00,1.25164e-05,1.33668e-06,2.83681e-05,0.00000e+00,0.00000e+00,8.59908e-07,0.00000e+00,5.69003e-05,2.82665e-05,6.63502e-06,2.16718e-06,2.61701e-06,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,4.37888e-06,1.44610e-04,5.50931e-05,2.42363e-05,4.28323e-06
9.30000e+01,1.07000e+02,-3.50000e+00,-7.25000e+01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.33317e-08,1.46860e-07,2.54321e-05,2.60625e-06,6.44894e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.69384e-03,7.48098e-05,2.34403e-04,6.85317e-07,5.52987e-07,4.30740e-06,2.43731e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.06275e-09,9.85415e-07,5.19176e-06,4.24926e-06,1.68367e-06
9.30000e+01,1.16000e+02,-3.50000e+00,-6.35000e+01,0.00000e+00,0.00000e+00,7.75517e-08,0.00000e+00,4.70803e-09,0.00000e+00,4.70462e-06,2.77637e-04,6.12445e-04,8.21221e-04,2.78674e-02,0.00000e+00,0.00000e+00,4.51147e-04,0.00000e+00,0.00000e+00,0.00000e+00,7.82932e-07,1.32424e-04,5.70227e-01,6.01686e-03,1.37685e-05,6.33801e-02,1.10233e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,5.37541e-09,6.74061e-06,1.12219e-02,1.41613e-04,0.00000e+00,0.00000e+00
9.30000e+01,1.21000e+02,-3.50000e+00,-5.85000e+01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.81773e-06,1.13594e-01,1.35614e-01,1.85778e-03,1.58695e-03,3.86073e-04,0.00000e+00,5.09825e-05,0.00000e+00,0.00000e+00,0.00000e+00,3.38539e-08,7.05124e-04,1.14995e-03,1.17216e-01,5.11619e-04,3.89079e+00,1.08509e+00,8.07576e-04,0.00000e+00,0.00000e+00,0.00000e+00,1.43488e-06,4.27973e-07,1.88448e-04,3.95482e-05,2.27530e-04,1.31650e+00,1.19769e-03,2.45363e-02
9.60000e+01,1.20000e+02,-6.50000e+00,-5.95000e+01,2.23659e-07,0.00000e+00,0.00000e+00,1.03651e-09,1.23073e-03,2.88760e-05,1.09913e-01,8.68640e+01,6.81191e+00,1.54968e-01,3.57191e-01,3.78228e-05,2.00873e-06,6.40367e-06,0.00000e+00,6.57365e-08,8.08674e-06,2.37046e-07,2.30579e-04,8.22866e+01,6.94201e+00,2.41295e+01,8.81726e+00,4.12669e-01,1.87774e-02,4.85399e-06,0.00000e+00,0.00000e+00,4.39063e-06,8.23414e-07,0.00000e+00,8.10482e-03,2.10171e+00,1.37025e-02,6.03445e-04,3.60935e-02
9.60000e+01,1.26000e+02,-6.50000e+00,-5.35000e+01,3.64567e-06,0.00000e+00,0.00000e+00,2.05238e-06,1.03941e-05,1.27448e-04,1.87096e-04,2.76080e+02,4.62753e+01,2.92052e-02,2.02071e-01,1.25008e-04,1.01477e-04,6.22856e-05,4.57668e-06,1.19834e-04,9.23304e-06,6.25391e-04,1.29317e+01,6.45315e+01,3.61968e+01,1.35726e+00,1.07544e+00,2.02941e-05,3.33157e-05,2.51162e-10,0.00000e+00,6.44713e-05,1.93936e-04,6.92461e-03,3.74334e+00,3.13008e+01,4.16198e+00,8.23766e-05,3.86128e+00,5.06605e-04
