1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.009000000000000000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00
8.700000000000000000e+01,1.140000000000000000e+02,2.500000000000000000e+00,-6.550000000000000000e+01,2.229940000000000134e-03
8.900000000000000000e+01,1.180000000000000000e+02,5.000000000000000000e-01,-6.150000000000000000e+01,1.778549999999999923e-02
9.200000000000000000e+01,1.120000000000000000e+02,-2.500000000000000000e+00,-6.750000000000000000e+01,3.620369999999999838e-02
9.300000000000000000e+01,1.070000000000000000e+02,-3.500000000000000000e+00,-7.250000000000000000e+01,2.685960000000000084e-02
9.300000000000000000e+01,1.160000000000000000e+02,-3.500000000000000000e+00,-6.350000000000000000e+01,5.966819999999999763e-02
9.300000000000000000e+01,1.210000000000000000e+02,-3.500000000000000000e+00,-5.850000000000000000e+01,1.167750000000000038e-01
9.600000000000000000e+01,1.200000000000000000e+02,-6.500000000000000000e+00,-5.950000000000000000e+01,4.089510000000000085e-04
9.600000000000000000e+01,1.260000000000000000e+02,-6.500000000000000000e+00,-5.350000000000000000e+01,1.597220000000000107e-03
9.700000000000000000e+01,1.110000000000000000e+02,-7.500000000000000000e+00,-6.850000000000000000e+01,9.876539999999999191e-04
9.700000000000000000e+01,1.160000000000000000e+02,-7.500000000000000000e+00,-6.350000000000000000e+01,1.990739999999999957e-03
9.900000000000000000e+01,1.210000000000000000e+02,-9.500000000000000000e+00,-5.850000000000000000e+01,1.618829999999999922e-02
9.900000000000000000e+01,1.320000000000000000e+02,-9.500000000000000000e+00,-4.750000000000000000e+01,2.546299999999999931e-04
1.000000000000000000e+02,1.170000000000000000e+02,-1.050000000000000000e+01,-6.250000000000000000e+01,1.543210000000000087e-05
1.000000000000000000e+02,1.250000000000000000e+02,-1.050000000000000000e+01,-5.450000000000000000e+01,9.027780000000000223e-04
1.010000000000000000e+02,1.110000000000000000e+02,-1.150000000000000000e+01,-6.850000000000000000e+01,4.783950000000000030e-04
1.020000000000000000e+02,1.210000000000000000e+02,-1.250000000000000000e+01,-5.850000000000000000e+01,1.635799999999999971e-03
1.020000000000000000e+02,1.260000000000000000e+02,-1.250000000000000000e+01,-5.350000000000000000e+01,1.130399999999999981e-02
1.030000000000000000e+02,1.150000000000000000e+02,-1.350000000000000000e+01,-6.450000000000000000e+01,2.057099999999999901e-02
1.050000000000000000e+02,1.210000000000000000e+02,-1.550000000000000000e+01,-5.850000000000000000e+01,2.314809999999999950e-05
