1.00000e+00,2.00000e+00,0.00000e+00,0.00000e+00,2.00100e+03,2.00100e+03,2.00100e+03,2.00100e+03,2.00100e+03,2.00100e+03,2.00100e+03,2.00100e+03,2.00100e+03,2.00100e+03,2.00100e+03,2.00100e+03,2.00200e+03,2.00200e+03,2.00200e+03,2.00200e+03,2.00200e+03,2.00200e+03,2.00200e+03,2.00200e+03,2.00200e+03,2.00200e+03,2.00200e+03,2.00200e+03,2.00300e+03,2.00300e+03,2.00300e+03,2.00300e+03,2.00300e+03,2.00300e+03,2.00300e+03,2.00300e+03,2.00300e+03,2.00300e+03,2.00300e+03,2.00300e+03
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,2.00000e+00,3.00000e+00,4.00000e+00,5.00000e+00,6.00000e+00,7.00000e+00,8.00000e+00,9.00000e+00,1.00000e+01,1.10000e+01,1.20000e+01,1.00000e+00,2.00000e+00,3.00000e+00,4.00000e+00,5.00000e+00,6.00000e+00,7.00000e+00,8.00000e+00,9.00000e+00,1.00000e+01,1.10000e+01,1.20000e+01,1.00000e+00,2.00000e+00,3.00000e+00,4.00000e+00,5.00000e+00,6.00000e+00,7.00000e+00,8.00000e+00,9.00000e+00,1.00000e+01,1.10000e+01,1.20000e+01
8.70000e+01,1.14000e+02,2.50000e+00,-6.55000e+01,0.00000e+00,1.15223e-05,3.12673e-03,1.66476e-04,2.47632e-11,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.19676e-05,1.92610e-07,4.27803e-07,1.13746e-05,0.00000e+00,1.87922e-06,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.20051e-09,8.95336e-06,1.28227e-06,7.31156e-08,0.00000e+00,1.42865e-04,3.39020e-07,3.17450e-05,2.79123e-06,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00
8.90000e+01,1.18000e+02,5.00000e-01,-6.15000e+01,0.00000e+00,0.00000e+00,5.34684e-05,6.57471e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,5.57360e-05,0.00000e+00,1.95685e-04,0.00000e+00,0.00000e+00,3.11574e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,8.41909e-07,0.00000e+00,2.35760e-04,4.74909e-04,3.24293e-04,9.20709e-07,2.66324e-05,0.00000e+00,3.97711e-06,1.18179e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00
9.20000e+01,1.12000e+02,-2.50000e+00,-6.75000e+01,7.36087e-07,0.00000e+00,0.00000e+00,0.00000e+00,3.22719e-08,0.00000e+00,6.47840e-07,3.64580e-04,5.33720e-03,4.73976e-05,0.00000e+00,1.22996e-05,1.31353e-06,2.78768e-05,0.00000e+00,0.00000e+00,8.45016e-07,0.00000e+00,5.59148e-05,2.77770e-05,6.52011e-06,2.12964e-06,2.57169e-06,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,4.30304e-06,1.42106e-04,5.41390e-05,2.38165e-05,4.20905e-06
9.30000e+01,1.07000e+02,-3.50000e+00,-7.25000e+01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.31710e-08,1.45849e-07,2.52569e-05,2.58830e-06,6.40452e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.68217e-03,7.42945e-05,2.32788e-04,6.80597e-07,5.49178e-07,4.27773e-06,2.42053e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.05543e-09,9.78628e-07,5.15600e-06,4.21999e-06,1.67207e-06
9.30000e+01,1.16000e+02,-3.50000e+00,-6.35000e+01,0.00000e+00,0.00000e+00,7.59927e-08,0.00000e+00,4.61338e-09,0.00000e+00,4.61005e-06,2.72056e-04,6.00133e-04,8.04712e-04,2.73072e-02,0.00000e+00,0.00000e+00,4.42078e-04,0.00000e+00,0.00000e+00,0.00000e+00,7.67193e-07,1.29761e-04,5.58764e-01,5.89590e-03,1.34917e-05,6.21060e-02,1.08017e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,5.26734e-09,6.60511e-06,1.09963e-02,1.38766e-04,0.00000e+00,0.00000e+00
9.30000e+01,1.21000e+02,-3.50000e+00,-5.85000e+01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.53331e-06,1.02128e-01,1.21925e-01,1.67026e-03,1.42676e-03,3.47103e-04,0.00000e+00,4.58363e-05,0.00000e+00,0.00000e+00,0.00000e+00,3.04367e-08,6.33948e-04,1.03387e-03,1.05384e-01,4.59976e-04,3.49806e+00,9.75556e-01,7.26059e-04,0.00000e+00,0.00000e+00,0.00000e+00,1.29005e-06,3.84773e-07,1.69426e-04,3.55562e-05,2.04563e-04,1.18362e+00,1.07679e-03,2.20596e-02
9.60000e+01,1.20000e+02,-6.50000e+00,-5.95000e+01,2.23363e-07,0.00000e+00,0.00000e+00,1.03514e-09,1.22910e-03,2.88378e-05,1.09767e-01,8.67491e+01,6.80290e+00,1.54763e-01,3.56719e-01,3.77728e-05,2.00608e-06,6.39520e-06,0.00000e+00,6.56496e-08,8.07605e-06,2.36732e-07,2.30274e-04,8.21778e+01,6.93283e+00,2.40975e+01,8.80560e+00,4.12123e-01,1.87525e-02,4.84757e-06,0.00000e+00,0.00000e+00,4.38482e-06,8.22325e-07,0.00000e+00,8.09410e-03,2.09893e+00,1.36844e-02,6.02647e-04,3.60457e-02
9.60000e+01,1.26000e+02,-6.50000e+00,-5.35000e+01,3.62627e-06,0.00000e+00,0.00000e+00,2.04145e-06,1.03388e-05,1.26769e-04,1.86100e-04,2.74610e+02,4.60290e+01,2.90497e-02,2.00995e-01,1.24342e-04,1.00937e-04,6.19540e-05,4.55231e-06,1.19196e-04,9.18389e-06,6.22061e-04,1.28628e+01,6.41880e+01,3.60041e+01,1.35003e+00,1.06971e+00,2.01861e-05,3.31383e-05,2.49825e-10,0.00000e+00,6.41281e-05,1.92904e-04,6.88775e-03,3.72342e+00,3.11341e+01,4.13983e+00,8.19381e-05,3.84072e+00,5.03908e-04
